voltage time control
25.03 66.06043982505798 1414.6824042537557
25.04 66.1587643623352 1411.3486880933158
25.05 66.25791001319885 1394.4147021347896
25.06 66.3566403388977 1378.8507021477258
25.07 66.4583752155304 1364.5516880930575
25.08 66.55510663986206 1347.3357021347701
25.09 66.65384888648987 1331.3843118429038
25.1 66.75258564949036 1315.5587021475856
25.11 66.84840416908264 1300.896090923385
25.12 66.94805574417114 1283.1183118427243
25.13 67.05078983306885 1267.0107021472922
25.14 67.14649152755737 1251.9486880840707
25.15 67.24323058128357 1234.0747021475386
25.16 67.34196448326111 1217.570702146877
25.17 67.44070625305176 1202.1816880838435
25.17 67.53944253921509 1209.7580000149273
25.18 67.63917851448059 1182.4277021354121
25.18 67.73698854446411 1191.104000015299
25.19 67.8351583480835 1163.6797021468137
25.19 67.9359347820282 1172.5320000159513
25.2 68.03362393379211 1146.1776880928767
25.2 68.13336253166199 1153.472000016364
25.2 68.23211550712585 1151.5920000155447
25.21 68.32983374595642 1125.1286880924063
25.21 68.42757725715637 1132.3290000159725
25.21 68.52879238128662 1130.3760000161094
25.22 68.62649154663086 1103.865090924358
25.22 68.7252299785614 1110.8880000155184
25.22 68.8239586353302 1108.8420000156618
25.22 68.9237003326416 1106.7740000147603
25.22 69.02151012420654 1104.3760000161126
25.22 69.1211633682251 1102.3080000152113
25.22 69.21791243553162 1100.2400000143098
25.22 69.31665110588074 1097.842000015662
25.22 69.41545295715332 1095.7740000147608
25.22 69.51411294937134 1093.7060000164204
25.22 69.61185097694397 1091.3080000152113
25.22 69.70959329605103 1089.2400000143098
25.22 69.81362342834473 1087.1720000159694
25.22 69.90738105773926 1085.1260000161128
25.21 70.0071542263031 1106.906909108465
25.21 70.10289645195007 1095.8420000155427
25.21 70.20321846008301 1093.8890000156796
25.21 70.3023612499237 1091.579000015973
25.2 70.40310215950012 1115.471688188904
25.2 70.4988431930542 1102.839000015286
25.2 70.59856915473938 1100.6390000155654
25.2 70.69640350341797 1098.7790000156958
25.19 70.79604244232178 1122.631297882615
25.18 70.89279317855835 1134.2053119478035
25.18 70.99152135848999 1123.3390000152854
25.17 71.0912516117096 1147.3792978822864
25.17 71.18978977203369 1134.8880000156307
25.17 71.28853106498718 1133.290000014934
25.16 71.38730430603027 1157.4242978970233
25.16 71.48301243782043 1145.282000015488
25.15 71.58074426651001 1167.821311936648
25.15 71.68048119544983 1157.2370000157975
25.14 71.77922129631042 1181.6876881886806
25.13 71.87703227996826 1193.595909108135
25.13 71.97469902038574 1183.2830000155373
25.12 72.07442450523376 1207.919688188407
25.11 72.17317128181458 1221.7712978828686
25.11 72.27190065383911 1209.9340000158402
25.1 72.37263631820679 1234.632297883128
25.09 72.47037148475647 1247.0949091076204
25.08 72.56909489631653 1263.0126881884082
25.08 72.66670179367065 1251.508000015282
25.07 72.76543068885803 1276.488297896683
25.06 72.86440849304199 1289.3703119374618
25.05 72.96820616722107 1305.3642978829726
25.05 73.06188154220581 1294.256000015649
25.04 73.16061925888062 1317.9943119374138
25.03 73.26035261154175 1334.176297896531
25.03 73.36108565330505 1323.2560000155322
25.02 73.45682263374329 1347.2123119374066
25.01 73.5555682182312 1363.582297896373
25.0 73.65230631828308 1378.696688188298
24.99 73.7510507106781 1393.6762978832471
24.98 73.8487799167633 1407.3489091075737
24.97 73.94840049743652 1424.289688188293
24.96 74.04845857620239 1439.551297883356
24.95 74.14487838745117 1453.6323119471308
24.94 74.24360632896423 1470.6602978832939
24.94 74.34035038948059 1460.586000015839
24.93 74.43809199333191 1486.882297896193
24.92 74.53882074356079 1501.2903119377288
24.91 74.63356637954712 1518.6002978959532
24.9 74.73178005218506 1534.54029788319
24.89 74.83151412010193 1549.2753119380657
24.88 74.93125486373901 1566.8672978960637
24.87 75.02799439430237 1583.190688187891
24.87 75.12672686576843 1573.8680000149147
24.86 75.2264621257782 1600.8222978831952
24.85 75.32545781135559 1617.3316881881844
24.84 75.42419481277466 1632.4299091072337
24.83 75.5270037651062 1650.6726881878585
24.82 75.62278246879578 1667.2502978834955
24.81 75.72139763832092 1682.7929091075969
24.81 75.81913805007935 1675.469000015408
24.8 75.91692185401917 1702.987297883925
24.79 76.01665997505188 1719.9612978955224
24.78 76.11733555793762 1735.8953119378273
24.77 76.21507453918457 1754.521297884498
24.76 76.31381011009216 1771.777297895856
24.76 76.41355156898499 1763.7550000162987
24.75 76.51028418540955 1791.7432978952947
24.74 76.61202192306519 1809.1872978831873
24.73 76.71025323867798 1825.6663119389423
24.72 76.80755496025085 1844.7622978957334
24.72 76.90628671646118 1836.7280000146714
24.71 77.01001000404358 1864.008909106325
24.7 77.10276412963867 1883.3762978831992
24.7 77.2005820274353 1875.528000015299
24.69 77.29923248291016 1903.028909106925
24.69 77.3979721069336 1896.821000014661
24.68 77.49671053886414 1925.467297883679
24.68 77.59544825553894 1918.3490000155277
24.68 77.69201016426086 1921.3250000153191
24.67 77.791748046875 1950.0652978843689
24.67 77.89073729515076 1942.5290000141788
24.67 77.99057674407959 1946.126000015992
24.67 78.08900666236877 1949.2280000173444
24.67 78.18674755096436 1952.330000014855
24.66 78.28956151008606 1980.2103119387075
24.66 78.3852162361145 1974.2320000141606
24.66 78.48096084594727 1977.428000015554
24.66 78.58069562911987 1981.1340000174223
24.66 78.678471326828 1984.3300000148574
24.66 78.7772364616394 1987.4920000146356
24.66 78.87599110603333 1990.688000016029
24.66 78.97763299942017 1994.428000015554
24.66 79.07337379455566 1997.5900000153324
24.67 79.17310857772827 1975.053702148978
24.67 79.27192997932434 1989.2890000146538
24.67 79.36833262443542 1992.3910000160058
24.67 79.46716117858887 1995.493000017358
24.68 79.56879830360413 1974.8066880836168
24.68 79.66453528404236 1986.9890000167054
24.68 79.76327323913574 1989.9970000142914
24.69 79.8620057106018 1969.2016880940105
24.69 79.9607515335083 1981.2900000172629
24.7 80.05947971343994 1958.4717021341269
24.7 80.16022181510925 1972.3800000166511
24.71 80.25596308708191 1949.4677021335815
24.72 80.35369277000427 1937.099702147911
24.72 80.45047521591187 1950.3420000154292
24.73 80.5511724948883 1929.2210909229848
24.74 80.65190005302429 1914.9773118420887
24.75 80.7489116191864 1902.4417021482009
24.75 80.847647190094 1915.8300000155562
24.76 80.94640922546387 1892.3093118425988
24.77 81.04911732673645 1879.5857021486422
24.78 81.14385557174683 1868.4476880832078
24.79 81.24267148971558 1853.957702148151
24.8 81.33933615684509 1840.8377021489644
24.81 81.44405770301819 1829.3726880837266
24.82 81.5378110408783 1814.6007021485348
24.83 81.63653779029846 1801.198702134084
24.84 81.7364854812622 1787.702702147909
24.84 81.83426332473755 1800.0850000164926
24.85 81.9319658279419 1775.8567021344788
24.86 82.02969932556152 1762.0443118424755
24.87 82.12856340408325 1750.1360909230214
24.88 82.22723054885864 1734.7167021478804
24.89 82.32787370681763 1720.6253118427087
24.9 82.42361998558044 1708.3870909233083
24.91 82.52335095405579 1692.5623118425108
24.92 82.62308621406555 1678.4287021479304
24.93 82.72181987762451 1665.746090923478
24.94 82.82055711746216 1649.6423118427
24.95 82.91924238204956 1635.2267021480059
24.96 83.01698207855225 1622.1266880836777
24.97 83.11671590805054 1605.9447021478834
24.98 83.21545505523682 1591.1327021479592
24.99 83.31322908401489 1576.2267021347154
24.99 83.41292953491211 1586.9740000156462
25.0 83.51201820373535 1561.3357021347642
25.01 83.60976338386536 1546.2417021478961
25.02 83.70857739448547 1532.487688093515
25.03 83.80727314949036 1515.741702134838
25.04 83.9069607257843 1500.2553118429523
25.04 84.00570559501648 1510.568000015803
25.05 84.10290002822876 1484.4597021478912
25.06 84.20163249969482 1468.7873118428429
25.07 84.30036664009094 1454.679090923668
25.08 84.40117716789246 1437.2733118429935
25.09 84.49785590171814 1421.5417021477126
25.1 84.59757113456726 1406.9890909234894
25.11 84.69331812858582 1389.3043118428345
25.12 84.79412937164307 1373.2907021474305
25.13 84.89156174659729 1357.0687021352428
25.14 84.98930501937866 1342.006688093365
25.14 85.0900366306305 1349.8650000147734
25.15 85.18677091598511 1322.816702135032
25.16 85.28650665283203 1307.5366880930444
25.16 85.38234114646912 1315.2070000162335
25.17 85.48198056221008 1287.9707021478303
25.18 85.58071875572205 1272.4726880925698
25.18 85.67945599555969 1279.9550000159063
25.18 85.77818894386292 1278.2810000160237
25.19 85.88099646568298 1252.1000909242216
25.19 85.9756600856781 1259.4050000155082
25.2 86.0744411945343 1231.7923118428469
25.2 86.17299938201904 1240.665000014822
25.2 86.27185678482056 1238.4850000160513
25.21 86.3704731464386 1210.872702147484
25.21 86.4682092666626 1219.537000014328
25.21 86.5689468383789 1217.2480000156188
25.22 86.66468858718872 1189.5417021470196
25.22 86.76441955566406 1198.1120000163799
25.22 86.86315751075745 1195.714000015171
25.22 86.96489095687866 1193.6460000142695
25.22 87.06063485145569 1191.578000015929
25.22 87.15936255455017 1189.1800000147202
25.22 87.25910186767578 1187.1120000163796
25.21 87.36307764053345 1210.7762978832168
25.21 87.45661425590515 1197.8490000143622
25.21 87.55586266517639 1195.8750000159464
25.21 87.65460062026978 1193.9220000160833
25.21 87.75133728981018 1191.6120000163767
25.21 87.85107803344727 1189.638000015516
25.21 87.95111298561096 1187.6850000156528
25.21 88.04885649681091 1185.3750000159462
25.21 88.14758729934692 1183.422000016083
25.21 88.2464451789856 1181.4480000152225
25.2 88.34406995773315 1205.2062978821098
25.2 88.4437985420227 1192.3880000156348
25.19 88.54262042045593 1216.240297882554
25.19 88.63927459716797 1203.8160000162866
25.18 88.73800826072693 1226.0283119372818
25.18 88.83874773979187 1215.1620000145622
25.17 88.93448281288147 1239.2022978967175
25.16 89.03421926498413 1250.9943119369466
25.16 89.13195538520813 1240.3160000161718
25.15 89.23070168495178 1264.5442978832637
25.14 89.33043241500854 1276.5543119367658
25.13 89.4321620464325 1291.7962978966498
25.12 89.5259017944336 1305.79468818864
25.11 89.62464118003845 1319.6462978831014
25.1 89.72440934181213 1331.9989091075956
25.1 89.82310676574707 1321.978000015599
25.09 89.92184352874756 1346.770297882937
25.08 90.02162098884583 1359.4343119475072
25.07 90.12031817436218 1375.2402978831376
25.07 90.21904802322388 1363.9440000151499
25.06 90.31521010398865 1387.4643119473017
25.05 90.4139473438263 1403.458297883014
25.04 90.50872921943665 1418.082297896497
25.04 90.6124198436737 1407.0680000154537
25.03 90.70715928077698 1430.9153119372645
25.02 90.8049738407135 1447.1912978963187
25.02 90.90462756156921 1436.367000015452
25.0 91.00536751747131 1484.5488181995784
25.0 91.10119247436523 1466.3670000154514
24.99 91.19983768463135 1492.2126881882457
24.98 91.30064964294434 1507.2862978832268
24.98 91.39631223678589 1496.8660000154032
24.97 91.49406003952026 1522.786297883233
24.96 91.59080243110657 1538.16229788339
24.96 91.69229221343994 1527.9600000154435
24.95 91.78803515434265 1554.0682978833552
24.94 91.88576912879944 1569.632297896071
24.93 91.9875054359436 1585.2902978831887
24.93 92.0842387676239 1575.4150000158688
24.92 92.18397498130798 1601.8052978961384
24.92 92.28171443939209 1591.9110000152104
24.91 92.37945938110352 1616.991909107152
24.9 92.47620058059692 1634.4792978832036
24.89 92.57592582702637 1650.616688188219
24.89 92.67466592788696 1641.0740000152707
24.89 92.77548098564148 1642.097000015199
24.88 92.87255835533142 1668.8632978833978
24.88 92.97226905822754 1659.5450000155256
24.87 93.06901383399963 1686.5066881882324
24.87 93.16675233840942 1676.9760000159706
24.87 93.26548314094543 1678.19800001499
24.87 93.36522102355957 1679.6150000157043
24.86 93.46403431892395 1706.5692978839845
24.86 93.56269717216492 1697.247000015224
24.86 93.65943050384521 1698.7730000159934
24.85 93.75916075706482 1725.8212978957345
24.85 93.8588981628418 1716.5930000154735
24.84 93.95863747596741 1742.511311938337
24.84 94.05637168884277 1734.841000015148
24.84 94.15411138534546 1736.3290000150437
24.83 94.25491642951965 1762.2899091068737
24.83 94.35268568992615 1754.797000015505
24.83 94.45038390159607 1756.3780000153943
24.83 94.5491156578064 1758.2480000151568
24.83 94.64593482017517 1759.829000015046
24.83 94.74459552764893 1761.4270000157426
24.82 94.84432601928711 1788.757297884178
24.82 94.9420645236969 1780.0810000153708
24.82 95.0398051738739 1781.7730000161084
24.82 95.13863015174866 1783.4650000147508
24.82 95.23827385902405 1785.4270000157396
24.83 95.33800315856934 1761.3867021487386
24.83 95.4408221244812 1773.623000015157
24.83 95.53256940841675 1775.476000016091
24.83 95.63231301307678 1777.0740000148087
24.83 95.73352599143982 1778.672000015505
24.83 95.83128523826599 1780.5250000164392
24.83 95.9299943447113 1782.1230000151568
24.83 96.02673768997192 1783.7040000150462
24.83 96.12655639648438 1785.5740000148087
24.84 96.22420811653137 1761.4397021477575
24.84 96.32294726371765 1773.5660000153578
24.85 96.42168688774109 1749.3377021482656
24.85 96.52050161361694 1761.611000015048
24.86 96.61915731430054 1737.288702147924
24.86 96.71697473526001 1749.2430000161983
24.86 96.81663227081299 1750.7690000153377
24.87 96.91544389724731 1726.3527021481636
24.87 97.01418161392212 1738.2130000148875
24.87 97.11207365989685 1739.6300000156018
24.87 97.2138032913208 1740.8520000161345
24.88 97.31054902076721 1716.3417021343564
24.88 97.41227436065674 1728.2880000158916
